신고/허가번호,업소명,업종,업태,소재지(지번),소재지(도로명),전화번호,신고/허가일,영업장면적-조리장(㎡),영업장면적-객실(㎡),영업장면적-객석(㎡),영업장면적-갱의실(㎡),영업장면적-무도장(㎡),영업장면적-기타(㎡),화장실(업소내)(㎡),면적_작업장(㎡),면적_검사실(㎡),영업장면적_취식장(㎡),사무실면적(㎡),영업장진열판매면적(㎡),영업장창고보관면적(㎡)
20010152440,비비큐(BBQ),일반음식점,통닭(치킨),부산광역시 수영구 광안동 120번지 13호,"부산광역시 수영구 무학로 30-4, (광안동)",,2001-10-25,12.18,,13.44,,,,1,0,0,0,0,0,0
20010152468,페리카나 광안점,일반음식점,통닭(치킨),부산광역시 수영구 광안동 96번지 41호,"부산광역시 수영구 수영로652번길 23, (광안동)",,2001-11-19,,,,,,58.03,,0,0,0,0,0,0
20010152505,포구객잔,일반음식점,통닭(치킨),부산광역시 수영구 민락동 220번지 13호,"부산광역시 수영구 민락로 8, (민락동)",,2001-12-26,7.44,,59.76,,,,6.21,0,0,0,0,0,0
20020152093,부리나치킨,일반음식점,통닭(치킨),부산광역시 수영구 광안동 755번지 41호,"부산광역시 수영구 호암로9번길 6, (광안동)",051-758-8882,2002-03-26,7.7,,12.92,,,9.98,,0,0,0,0,0,0
20020152201,티바두마리치킨,일반음식점,통닭(치킨),부산광역시 수영구 수영동 478번지 22호,"부산광역시 수영구 수미로50번길 22, (수영동)",,2002-05-28,3.2,,14.43,,,,0.9,0,0,0,0,0,0
20020152391,"땅땅치킨 광안2,4동점",일반음식점,통닭(치킨),부산광역시 수영구 광안동 169번지 1호 1층,"부산광역시 수영구 수영로540번길 18, 1층 (광안동)",,2002-10-15,5.77,,50.48,,,,3.45,0,0,0,0,0,0
20020152474,교촌치킨광안2호점,일반음식점,통닭(치킨),부산광역시 수영구 광안동 334번지 10호,"부산광역시 수영구 수영로 513, (광안동)",051-754-2092,2002-12-17,16.45,,11.2,,,,1.26,0,0,0,0,0,0
20030152105,불로만바베큐,일반음식점,통닭(치킨),부산광역시 수영구 광안동 774번지 3호,"부산광역시 수영구 호암로 5, (광안동)",,2003-04-16,8.75,,68.73,,,,2.31,0,0,0,0,0,0
20030152271,아웃닭,일반음식점,통닭(치킨),부산광역시 수영구 광안동 191번지 3호,"부산광역시 수영구 광안로 58, 1층 (광안동)",,2003-08-07,7,,26.23,,,,0.77,0,0,0,0,0,0
20030152329,굽는치킨,일반음식점,통닭(치킨),부산광역시 수영구 남천동 148번지 5호 삼익비치B상가 109호,"부산광역시 수영구 광안해변로 122, 1층 109호 (남천동, 삼익비치B상가)",,2003-10-10,0,0,0,0,0,27,0,0,0,0,0,0,0
20030152342,패밀리셰프,일반음식점,통닭(치킨),부산광역시 수영구 민락동 146번지 7호,"부산광역시 수영구 감포로 50-1, (민락동)",,2003-10-20,,,,,,,,,,,,,
20030152382,비비큐통닭,일반음식점,통닭(치킨),부산광역시 수영구 광안동 192번지 16호,"부산광역시 수영구 광안로 64, 1층 (광안동)",,2003-11-07,,,104.86,,,,,0,0,0,0,0,0
20040152199,내꺼,일반음식점,통닭(치킨),부산광역시 수영구 민락동 166번지 13호 (1층),"부산광역시 수영구 민락로33번길 5, 1층 (민락동)",,2004-06-08,11.5,,13.65,,,,2,0,0,0,0,0,0
20050152051,민락퍼지&타코스,일반음식점,통닭(치킨),부산광역시 수영구 민락동 178번지 13호,"부산광역시 수영구 광안해변로 249, 1층 (민락동)",,2005-03-02,,,,,,,,,,,,,
20050152076,썬더치킨,일반음식점,통닭(치킨),부산광역시 수영구 남천동 261번지 2호 (1층),"부산광역시 수영구 수영로384번길 14, 1층 (남천동)",051-893-0773,2005-03-18,14.4,,22.4,,,,,0,0,0,0,0,0
20050152295,본스치킨 남천점,일반음식점,통닭(치킨),부산광역시 수영구 남천동 19번지 4호 1층,"부산광역시 수영구 수영로408번길 10, 1층 (남천동)",,2005-10-27,9.35,0,45.03,0,0,0,0,0,0,0,0,0,0
20060152107,처갓집양념치킨,일반음식점,통닭(치킨),부산광역시 수영구 광안동 174번지 2호,"부산광역시 수영구 수영로540번길 74, (광안동)",,2006-04-25,0,0,26.25,0,0,0,0,0,0,0,0,0,0
20060152224,굽네치킨,일반음식점,통닭(치킨),부산광역시 수영구 광안동 168번지 7호 1층,"부산광역시 수영구 수영로 540, 1층 (광안동)",051-759-9492,2006-08-01,12,,34.81,,,,,0,0,0,0,0,0
20060152256,처가집양념치킨,일반음식점,통닭(치킨),부산광역시 수영구 민락동 110번지 8호 롯데캐슬자이언트 107동 115호,"부산광역시 수영구 광안해변로 386, (민락동,롯데캐슬자이언트 107동 115호)",,2006-09-08,9.69,0,4.59,0,0,0,0,0,0,0,0,0,0
20060152300,미트온텟판,일반음식점,통닭(치킨),부산광역시 수영구 남천동 5번지 4호,"부산광역시 수영구 남천동로108번길 46, (남천동)",,2006-11-07,6.9,,49.2,,,,5.4,0,0,0,0,0,0
20070152005,교촌치킨수영점,일반음식점,통닭(치킨),부산광역시 수영구 수영동 503번지 23호,"부산광역시 수영구 수영로 735, 1층 (수영동)",,2007-01-08,32.34,0,15.62,0,0,6.66,0,0,0,0,0,0,0
20070152086,썬더치킨,일반음식점,통닭(치킨),부산광역시 수영구 광안동 742번지 2호 협성엠파이어아파트상가,"부산광역시 수영구 장대골로 13, 상가동 102호 (광안동)",,2007-04-18,13.32,,69.66,,,5.94,5.94,0,0,0,0,0,0
20070152185,치킨-후,일반음식점,통닭(치킨),부산광역시 수영구 민락동 110번지 54호,"부산광역시 수영구 광안해변로370번길 9-32, 1층 (민락동)",,2007-07-03,8.82,0,22.05,0,0,0,0,0,0,0,0,0,0
20070152298,민락광안1동점굽네치킨,일반음식점,통닭(치킨),부산광역시 수영구 민락동 167번지 1호,"부산광역시 수영구 광남로 188, 1층 (민락동)",051-751-9492,2007-11-08,11.52,,13.68,,,,,0,0,0,0,0,0
20070152333,지코바숯불양념치킨,일반음식점,통닭(치킨),부산광역시 수영구 남천동 556번지 16호,"부산광역시 수영구 황령대로489번길 10, 105호 (남천동)",051-647-6477,2007-12-10,12.47,,22.04,,,,,0,0,0,0,0,0
20070152334,가장맛있는족발 수영점,일반음식점,통닭(치킨),부산광역시 수영구 광안동 50번지 6호,"부산광역시 수영구 수영로 706, 1층 (광안동)",,2007-12-11,15.2,,56.8,,,,,0,0,0,0,0,0
20080152081,네네치킨남천점,일반음식점,통닭(치킨),부산광역시 수영구 남천동 77번지 25호 1층,"부산광역시 수영구 수영로383번길 8, 1층 (남천동)",,2008-04-24,16,,24,,,,,0,0,0,0,0,0
20080152113,하닥하닭,일반음식점,통닭(치킨),부산광역시 수영구 남천동 17번지 26호,"부산광역시 수영구 수영로408번길 17, (남천동)",,2008-05-16,5.52,,20.32,,,,,0,0,0,0,0,0
20080152173,오븐에꾸운닭,일반음식점,통닭(치킨),부산광역시 수영구 민락동 179번지 11호,"부산광역시 수영구 광안해변로 237, 1층 (민락동)",,2008-06-10,31,,108.11,,,,8,0,0,0,0,0,0
20080152361,피자닭,일반음식점,통닭(치킨),부산광역시 수영구 광안동 106번지 2호,"부산광역시 수영구 수영로652번길 80, 1층 (광안동)",,2008-12-26,13.26,,18,,,,,0,0,0,0,0,0
20090152009,수영점굽네치킨,일반음식점,통닭(치킨),부산광역시 수영구 수영동 432번지 1호,"부산광역시 수영구 수영로741번길 46, 218동 104호 (수영동, 수영협성르네상스타운)",,2009-01-16,14.4,,20.8,,,,,0,0,0,0,0,0
20090152085,종국이두마리치킨,일반음식점,통닭(치킨),부산광역시 수영구 광안동 95번지 51호,"부산광역시 수영구 수영로660번길 42-1, 1층 (광안동)",051-752-2488,2009-04-21,13.4,0,8.2,0,0,,0,0,0,0,0,0,0
20090152180,치킨신드롬,일반음식점,통닭(치킨),부산광역시 수영구 수영동 488번지 27호,"부산광역시 수영구 구락로 46, 1층 (수영동)",,2009-07-13,5.4,,20.52,,,,5.4,0,0,0,0,0,0
20100152127,못난이 치킨 호프(남천점),일반음식점,통닭(치킨),부산광역시 수영구 남천동 17번지 35호,"부산광역시 수영구 남천동로 12, (남천동)",,2010-04-29,13.08,,19.8,,,,,0,0,0,0,0,0
20100152237,닭발의 지존,일반음식점,통닭(치킨),부산광역시 수영구 광안동 1059번지 5호 1~2층,"부산광역시 수영구 연수로 382, 1~2층층 (광안동)",051-862-1344,2010-07-22,34.96,,155.67,,,20.99,15,0,0,0,0,0,0
20100152309,노랑통닭,일반음식점,통닭(치킨),부산광역시 수영구 수영동 503번지 2호,"부산광역시 수영구 구락로 8-4, (수영동)",,2010-09-17,10.05,,26.52,,,,,0,0,0,0,0,0
20100152321,네네치킨 광안1점,일반음식점,통닭(치킨),"부산광역시 수영구 광안동 165번지 6호 원비티텔 1층 102호, 103호","부산광역시 수영구 광안로16번길 58, 1층 102~103호 (광안동, 원비치텔)",051-929-8545,2010-10-01,15.75,,45.04,,,,,0,0,0,0,0,0
20100152330,무봤나촌닭,일반음식점,통닭(치킨),부산광역시 수영구 광안동 120번지 112호 1층,"부산광역시 수영구 무학로 16-1, 1층 (광안동)",,2010-10-12,8.75,,25.9,,,,,0,0,0,0,0,0
20110152212,맥시칸 양념통닭,일반음식점,통닭(치킨),부산광역시 수영구 남천동 390번지 3호 (1층),"부산광역시 수영구 수영로383번가길 6, 1층 (남천동)",,2011-06-23,3.48,,15.36,,,,,0,0,0,0,0,0
20110152263,삐뽀,일반음식점,통닭(치킨),부산광역시 수영구 수영동 456번지 2호 1층,"부산광역시 수영구 망미번영로52번길 62, 1층 (수영동)",,2011-07-29,7.5,,30.84,,,,3.36,0,0,0,0,0,0
20110152265,닭발리정거장,일반음식점,통닭(치킨),부산광역시 수영구 남천동 271번지 4호,"부산광역시 수영구 수영로384번길 30, 1층 1호 (남천동)",,2011-08-01,8,,25,,,,,0,0,0,0,0,0
20110152352,부어치킨,일반음식점,통닭(치킨),부산광역시 수영구 광안동 755번지 6호 (1층),"부산광역시 수영구 호암로 17, 1층 (광안동)",051-902-9282,2011-10-27,10,,8,,,10,2,0,0,0,0,0,0
20110152361,팔도하림닭집,일반음식점,통닭(치킨),부산광역시 수영구 수영동 188번지 1호,"부산광역시 수영구 수영성로32번길 3, (수영동)",,2011-11-04,13.13,,9.28,,,,1.8,0,0,0,0,0,0
20120152095,파닭에 파무쳐,일반음식점,통닭(치킨),부산광역시 수영구 민락동 32번지 19호 1층,"부산광역시 수영구 민락본동로31번길 65, 1층 (민락동)",,2012-04-02,9.3,,25.82,,,,6.75,0,0,0,0,0,0
20120152101,킴스치킨,일반음식점,통닭(치킨),부산광역시 수영구 수영동 445번지 1호,"부산광역시 수영구 수영로 691-10, 1층 (수영동)",,2012-04-04,15.2,,,9,,35.2,,0,0,0,0,0,0
20120152126,장수통닭 광안해변점,일반음식점,통닭(치킨),부산광역시 수영구 광안동 158번지 59호 1층,"부산광역시 수영구 광남로 155-1, (광안동, 1층)",,2012-04-24,16.17,0,68.39,0,0,0,5.89,0,0,0,0,0,0
20120152204,다기야,일반음식점,통닭(치킨),부산광역시 수영구 민락동 181번지 154호 오션브릿지105호,"부산광역시 수영구 광안해변로278번길 42, 1층 105호 (민락동, 오션브릿지)",,2012-07-06,24.07,0,70.8,0,0,16.6,0,0,0,0,0,0,0
20130152050,BHC(비에이치씨),일반음식점,통닭(치킨),부산광역시 수영구 광안동 130번지 45호 1층,"부산광역시 수영구 무학로52번길 52, 1층 (광안동)",,2013-03-15,16.83,0,13.06,0,0,0,0,0,0,0,0,0,0
20130152091,오븐마루,일반음식점,통닭(치킨),부산광역시 수영구 광안동 1078번지 8호 1층,"부산광역시 수영구 수영로 659, 1층 (광안동)",,2013-04-11,19.3,0,82.8,0,0,0,3.65,0,0,0,0,0,0
20130152108,본스치킨광안민락점,일반음식점,통닭(치킨),부산광역시 수영구 광안동 136번지 21호 1층,"부산광역시 수영구 수영로606번길 66, 1층 (광안동)",,2013-04-26,14.48,0,12.85,0,0,0,0,0,0,0,0,0,0
20130152189,썬더치킨 동방오거리점,일반음식점,통닭(치킨),부산광역시 수영구 광안동 132번지 6호,"부산광역시 수영구 광남로 199, 1층 (광안동)",051-513-3602,2013-07-12,13.67,0,53.86,0,0,0,0,0,0,0,0,0,0
20130152225,포차 인 허닭,일반음식점,통닭(치킨),부산광역시 수영구 민락동 179번지 11호 -302,"부산광역시 수영구 광안해변로 237, 3층 302호 (민락동, 허브스카이)",,2013-08-16,29.8,0,72,0,0,0,6.6,0,0,0,0,0,0
20130152279,네네치킨,일반음식점,통닭(치킨),부산광역시 수영구 수영동 541번지,"부산광역시 수영구 수영로741번길 12, 101호 (수영동, 현대아파트상가동)",051-703-2735,2013-09-25,16,0,7.9,0,0,0,0,0,0,0,0,0,0
20130152341,깻잎치킨,일반음식점,통닭(치킨),부산광역시 수영구 광안동 136번지 22호,"부산광역시 수영구 수영로606번길 70, 1층 (광안동)",,2013-11-29,12.6,,10.8,,,,,0,0,0,0,0,0
20140152001,미소,일반음식점,통닭(치킨),부산광역시 수영구 수영동 477번지 9호,"부산광역시 수영구 망미번영로74번길 97, 1층 (수영동)",,2014-01-02,12.6,0,10.7,0,0,9,0,0,0,0,0,0,0
20140152034,비에이치씨남천점,일반음식점,통닭(치킨),부산광역시 수영구 남천동 151번지,"부산광역시 수영구 남천동로 33, 501동 지히1층 11호 (남천동, 코오롱하늘채상가)",,2014-02-20,15.36,0,9.14,0,0,,0,0,0,0,0,0,0
20140152037,호식이두마리치킨(망미점),일반음식점,통닭(치킨),부산광역시 수영구 망미동 803번지 14호,"부산광역시 수영구 연수로296번길 9, 1층 (망미동)",,2014-02-20,19.35,0,11.98,0,0,,0,0,0,0,0,0,0
20140152076,교촌치킨,일반음식점,통닭(치킨),부산광역시 수영구 망미동 413번지 11호,"부산광역시 수영구 과정로 44-1, 1층 (망미동)",,2014-03-28,20.64,0,44.06,0,0,,0,0,0,0,0,0,0
20140152239,동래통닭,일반음식점,통닭(치킨),부산광역시 수영구 광안동 44번지 18호,"부산광역시 수영구 감포로 106, 1층 (광안동)",,2014-08-01,15.4,,76.42,,,,2.5,0,0,0,0,0,0
20140152251,칠칠켄터키 광안리점,일반음식점,통닭(치킨),부산광역시 수영구 광안동 196번지 9호,"부산광역시 수영구 광안해변로 199, 1층 102호 (광안동)",,2014-08-11,24.5,,125.48,,,,18.2,0,0,0,0,0,0
20140152286,장수통닭,일반음식점,통닭(치킨),부산광역시 수영구 광안동 492번지 1호,"부산광역시 수영구 광일로 13-3, 1층 (광안동)",,2014-09-03,7.04,0,28.6,0,0,,2.64,0,0,0,0,0,0
20140152288,오븐하우스,일반음식점,통닭(치킨),부산광역시 수영구 광안동 1059번지 10호,"부산광역시 수영구 연수로 388-2, (광안동)",,2014-09-04,13.8,0,67.17,0,0,,5.5,0,0,0,0,0,0
20140152344,쌀통닭,일반음식점,통닭(치킨),부산광역시 수영구 수영동 500번지 13호,"부산광역시 수영구 수영성로 2, 1층 (수영동)",,2014-11-06,12.7,0,29.1,0,0,15.8,3,0,0,0,0,0,0
20150152004,비비큐통닭남천점,일반음식점,통닭(치킨),부산광역시 수영구 남천동 20번지 32호,"부산광역시 수영구 수영로408번길 24-4, 1층 (남천동)",,2015-01-02,14.76,0,20.16,0,0,7.2,0,0,0,0,0,0,0
20150152063,왕가박가,일반음식점,통닭(치킨),부산광역시 수영구 남천동 33번지 13호,"부산광역시 수영구 남천바다로10번길 14, 1층 (남천동)",,2015-03-05,17.39,0,67.38,0,0,5.04,5.52,0,0,0,0,0,0
20150152096,옛날통닭,일반음식점,통닭(치킨),부산광역시 수영구 광안동 497번지 1호,"부산광역시 수영구 광일로 22, 1층 (광안동)",,2015-04-06,8.74,0,24.86,0,0,,0,0,0,0,0,0,0
19860154060,양호통닭,일반음식점,통닭(치킨),부산광역시 사상구 덕포동 422번지 6호,"부산광역시 사상구 사상로293번길 17, (덕포동)",,1986-06-02,0,18.72,0,0,0,0,0,0,0,0,0,0,0
19860154017,무봤나촌닭,일반음식점,통닭(치킨),부산광역시 사상구 괘법동 546번지 3호,"부산광역시 사상구 사상로202번길 6, (괘법동)",,1986-02-28,0,59.34,0,0,0,0,0,0,0,0,0,0,0
19870154110,진미통닭,일반음식점,통닭(치킨),부산광역시 사상구 모라동 658번지 6호,"부산광역시 사상구 사상로477번길 34, (모라동)",,1987-12-08,0,16.2,0,0,0,0,0,0,0,0,0,0,0
19880154058,월드 치킨,일반음식점,통닭(치킨),부산광역시 사상구 주례동 74번지 25호,"부산광역시 사상구 가야대로366번길 22, (주례동)",,1988-09-03,11.19,0,3.44,0,0,0,0,0,0,0,0,0,0
19890154238,누나통닭,일반음식점,통닭(치킨),부산광역시 사상구 괘법동 273번지 22호,"부산광역시 사상구 사상로224번길 22, (괘법동)",,1989-12-30,17.25,25.5,0,0,0,0,0,0,0,0,0,0,0
19900154023,퀸바이통닭,일반음식점,통닭(치킨),부산광역시 사상구 감전동 120번지 27호,"부산광역시 사상구 새벽로168번길 45-6, (감전동)",,1990-02-19,0,43.2,0,0,0,0,0,0,0,0,0,0,0
19900154095,잉꼬양념통닭,일반음식점,통닭(치킨),부산광역시 사상구 감전동 132번지 1호,"부산광역시 사상구 새벽시장로103번길 24, (감전동)",,1990-06-15,0,30.34,0,0,0,0,0,0,0,0,0,0,0
19900154167,맥시칸치킨,일반음식점,통닭(치킨),부산광역시 사상구 주례동 317번지,"부산광역시 사상구 백양대로 458, (주례동)",,1990-11-28,0,10.8,0,0,0,0,0,0,0,0,0,0,0
19900154110,꿀닭,일반음식점,통닭(치킨),부산광역시 사상구 주례동 74번지 36호,"부산광역시 사상구 가야대로366번길 26, (주례동)",,1990-06-28,0,22.68,0,0,0,0,0,0,0,0,0,0,0
19910154014,푸른통닭,일반음식점,통닭(치킨),부산광역시 사상구 덕포동 422번지 11호,"부산광역시 사상구 사상로285번길 20, 1층 (덕포동)",,1991-01-26,0,31.41,0,0,0,0,0,0,0,0,0,0,0
19910154021,유가네닭갈비,일반음식점,통닭(치킨),부산광역시 사상구 괘법동 526번지 7호,"부산광역시 사상구 사상로 211, (괘법동)",,1991-02-04,0,44.56,0,0,0,0,0,0,0,0,0,0,0
19910154066,본스치킨 감전점,일반음식점,통닭(치킨),부산광역시 사상구 감전동 129번지 21호,"부산광역시 사상구 새벽시장로63번길 7, (감전동)",051-315-9255,1991-04-13,0,58.25,0,0,0,0,0,0,0,0,0,0,0
19910154176,치킨사랑 in Love,일반음식점,통닭(치킨),부산광역시 사상구 모라동 448번지 1호,"부산광역시 사상구 백양대로907번길 7, (모라동)",,1991-10-31,0,40.4,0,0,0,0,0,0,0,0,0,0,0
